fm,algorithm,lr,n,val,acc,acc_sd,bacc,bacc_sd,f1,f1_sd,macro,macro_sd,train_macro,rounds,best_round,total_steps,n_params,keys
ResNet50,FedBN,0.0001,5,0.20353673250324386,0.26704637917005697,0.11597204722456533,0.17601850966440097,0.03041380705719788,0.12409920214208145,0.0603629188605669,0.1869345524803491,0.03408486570227047,0.1869345524803491,203.8,136.2,6195.8,4329993,27bdfc164038;5d1dc94ee002;76fdd823c15b;8a4a07d2d217;b1d9c1663e88
ResNet50,FedBN,0.0003,5,0.23590286643402542,0.34548413344182266,0.10370633859220332,0.21499228334494083,0.023733555730563773,0.16440643158898194,0.05702320250706557,0.21795841240376657,0.02480430887102593,0.21795841240376657,182.0,124.8,5556.2,4329993,1d0b9d045440;35fa909c0058;5d384710ffa0;642b9b28c0df;9ddb79bc90ed
ResNet50,FedBN,0.001,5,0.3193353829565245,0.4703010577705452,0.06135792141423852,0.25858032555833976,0.0430358299418929,0.22288042488220822,0.03864377153228282,0.30397234602978057,0.048659327172795114,0.30397234602978057,130.4,72.4,3975.4,4329993,3ee357f418d6;5a472983db3f;add622635557;ba60aabd9778;d47c9ecc30bd
ResNet50,FedProx,0.0001,5,0.32755555808544157,0.3028478437754272,0.09864951777098331,0.14616876904494097,0.04433770059550046,0.07752349932199346,0.03908263938343905,0.21391087705596287,0.07907575270315538,0.21391087705596287,105.4,31.4,3259.4,4328457,29320f68651f;69fb575c293f;907a9d5fa864;a5d82b2a2fe8;a978e755e1a6
ResNet50,FedProx,0.0003,5,0.36088889837265015,0.32986167615947926,0.04948222114205098,0.1516050880779734,0.03802760238727057,0.08624104691315797,0.034269616796426004,0.2285942967019945,0.04574983127066915,0.2285942967019945,103.0,34.6,3183.8,4328457,878703b5524f;a6d0e02a35c4;b5a842dbbac0;dfd9b91dd737;e51433dfe1ab
ResNet50,FedProx,0.001,5,0.36577777862548827,0.3337672904800651,0.056291592917675014,0.15335439633810732,0.03778160623731087,0.09235585326885265,0.029453919780450588,0.23375395310909694,0.050581744748270034,0.23375395310909694,103.6,39.2,3204.8,4328457,32af25938bae;5ad0d9f9e760;65a93cc2d4d6;88321ca64763;fce14358a77c
ResNet50,SCAFFOLD,0.0001,5,0.31688889265060427,0.28445890968266885,0.0808334830101293,0.13196050096339113,0.04081281364005682,0.07059363561749228,0.029398736198282576,0.20991317182400743,0.060860803664103916,0.20991317182400743,108.4,23.2,3333.2,4328457,a6e1ae618aaf;b3507df72acf;bbc7d01955ce;f92cd154dadc;fbe5678160bf
ResNet50,SCAFFOLD,0.0003,5,0.3044444501399994,0.2909682668836452,0.08661206717491263,0.14349475487047741,0.044418934272979195,0.07086545348751902,0.0393329851567926,0.21867541540484722,0.06788721911823024,0.21867541540484722,112.2,33.0,3468.8,4328457,0f86af7e3f8e;39a58cf8f83a;41be0d44dbe0;548bd193d7c2;6166d4c38245
ResNet50,SCAFFOLD,0.001,5,0.3555555582046509,0.33279088689991865,0.05428768295255047,0.15421430100620853,0.041899457145325114,0.08746159765817614,0.031147660070664437,0.2407846245445553,0.055850831523400084,0.2407846245445553,108.6,41.8,3358.8,4328457,06e5f0ca3354;278ae6f11d9c;40078aa5f4b1;4dec1e42f18c;9c2f197d5d8c
UNI_v2,FedAvg,0.0001,5,0.7737778067588806,0.7599674532139951,0.02250499053855058,0.6106937193998664,0.05764766157378368,0.6021167576083476,0.06882019762270912,0.671438536853769,0.031104674317377037,0.671438536853769,147.8,97.8,4580.0,6425609,4971ae46bb22;574e0130f168;845943aa7c08;966a45afa878;f34335a35e22
UNI_v2,FedAvg,0.0003,5,0.8568889141082764,0.8359641985353946,0.0652804477804268,0.7498440305559819,0.10354115289861722,0.7565240555014816,0.10556023182869922,0.788440931400433,0.08806597297692886,0.788440931400433,253.6,203.6,7812.4,6425609,11e125f45a47;2a7f83531c92;5d90f00fc564;62e4c3d52ab4;dfbb2265cba3
UNI_v2,FedAvg,0.001,5,0.86977778673172,0.8454027664768103,0.04446985654008044,0.7562347408939366,0.08166746112248142,0.7425052919770574,0.10167820520196688,0.8030639647994524,0.060308723793413906,0.8030639647994524,230.4,180.2,7109.4,6425609,6ce3c5432eeb;8d8d2878a809;a6c061172214;aa4a4692692e;eca6c6c48cc9
UNI_v2,FedBN,0.0001,5,0.23225221054749304,0.2545158665581774,0.056335680260876535,0.16521806610028836,0.023362694190790654,0.12982838195584204,0.018190891940792,0.18385973808138686,0.0072032218763918195,0.18385973808138686,133.4,82.0,4039.2,6427145,61aa8628ee80;8efb159bdb55;c43599702e5b;db3cca590d42;db5c8946d3a1
UNI_v2,FedBN,0.0003,5,0.2970963229483905,0.3959316517493897,0.09985056109060285,0.2419014762578983,0.03677469312072211,0.19404543346355557,0.05261884858550628,0.2660514388216212,0.06498317990603836,0.2660514388216212,180.8,128.4,5515.6,6427145,37beaef79259;65eefe123306;af42c2953a45;c96140503b89;d536ceca8974
UNI_v2,FedBN,0.001,5,0.3050689065674505,0.45451586655817733,0.059044615280851004,0.2579535101094355,0.03304460770572436,0.21327901855860665,0.040298232806352814,0.2969470711810961,0.029772562072496428,0.2969470711810961,133.8,82.2,4060.2,6427145,1b59894cb03d;530263548188;832c121a9281;cdc98ed3d8ee;d4c918a4088d
