grid,fm,key,algorithm,optimizer,lr,seed,checkpoint_dtype,acc_json,acc_archived,acc_checkpoint,n_diff_vs_archived,n_diff_vs_json,shift_vs_archived_pp,shift_vs_json_pp
central,Phikon_v2,9c4a3fa1ecbb,central-legacy,adam,0.0003,3,torch.float16,0.96826688364524,0.96826688364524,0.96826688364524,0,0,0.0,0.0
central,Phikon_v2,a33c642feb50,central-tuned,sgd,0.01,3,torch.float16,0.967453213995118,0.967453213995118,0.967453213995118,0,0,0.0,0.0
central,Phikon_v2,d25e4cf407c7,central-tuned,adam,0.0001,0,torch.float16,0.9666395443449959,0.9666395443449959,0.9666395443449959,0,0,0.0,0.0
central,Phikon_v2,d34ede7a61a8,central-tuned,sgd,0.003,1,torch.float16,0.967453213995118,0.967453213995118,0.967453213995118,0,0,0.0,0.0
central,Phikon_v2,d675c38e276f,central-legacy,adam,0.0003,2,torch.float16,0.9739625711960944,0.9739625711960944,0.9739625711960944,0,0,0.0,0.0
central,Phikon_v2,ddcc5ae1c1d1,central-tuned,sgd,0.01,1,torch.float16,0.96826688364524,0.96826688364524,0.96826688364524,0,0,0.0,0.0
central,Phikon_v2,e9ead229d1cd,central-tuned,adam,0.001,2,torch.float16,0.9715215622457283,0.9715215622457283,0.9715215622457283,0,0,0.0,0.0
central,Phikon_v2,ea8a1927c971,central-tuned,adam,0.001,0,torch.float16,0.9641985353946297,0.9641985353946297,0.9641985353946297,0,0,0.0,0.0
central,Phikon_v2,ef8244a0d972,central-tuned,sgd,0.1,1,torch.float16,0.9552481692432873,0.9552481692432873,0.9552481692432873,0,0,0.0,0.0
central,Phikon_v2,eff7d7b0df0b,central-tuned,adam,0.0003,4,torch.float16,0.9650122050447518,0.9650122050447518,0.9650122050447518,0,0,0.0,0.0
central,Phikon_v2,f476f37a4c36,central-legacy,adam,0.0003,0,torch.float16,0.9666395443449959,0.9666395443449959,0.9666395443449959,0,0,0.0,0.0
main,Conch_v15,199825691cd4,SCAFFOLD,adam,0.0003,3,torch.float16,0.7217249796582588,0.7225386493083807,0.7225386493083807,1,2,0.0,0.08136696501219731
main,Conch_v15,37d13a3ef0d4,FedProx,adam,0.0003,2,torch.float16,0.9064279902359642,0.9064279902359642,0.9064279902359642,0,0,0.0,0.0
main,Conch_v15,4165e5420dbd,FedProx,adam,0.0003,0,torch.float16,0.8624898291293734,0.8616761594792515,0.8624898291293734,2,1,0.08136696501219731,0.0
main,Conch_v15,436e0bd160a2,FedProx,adam,0.0003,4,torch.float16,0.9015459723352319,0.9015459723352319,0.9023596419853539,1,1,0.08136696501219731,0.08136696501219731
main,Conch_v15,48190d037628,FedAvg,adam,0.0003,0,torch.float16,0.9039869812855981,0.9039869812855981,0.9048006509357202,1,1,0.08136696501220841,0.08136696501220841
main,Conch_v15,4a8376235f13,FedProx,adam,0.0003,3,torch.float16,0.8844589096826688,0.8844589096826688,0.8844589096826688,0,0,0.0,0.0
main,Conch_v15,4ede3d457bf2,SCAFFOLD,adam,0.0003,2,torch.float16,0.6322213181448332,0.6314076484947111,0.6314076484947111,1,3,0.0,-0.08136696501220841
main,Conch_v15,6aa46c83e5d6,FedProx,adam,0.0003,1,torch.float16,0.8543531326281529,0.853539462978031,0.853539462978031,0,1,0.0,-0.08136696501219731
main,Conch_v15,9d43e6a71f7e,SCAFFOLD,adam,0.0003,0,torch.float16,0.580146460537022,0.580146460537022,0.580960130187144,2,2,0.08136696501219731,0.08136696501219731
main,Conch_v15,d2f6dc6d9c3c,FedAvg,adam,0.0003,4,torch.float16,0.8405207485760781,0.8405207485760781,0.8405207485760781,0,0,0.0,0.0
main,Conch_v15,d4b7e81ed792,FedAvg,adam,0.0003,3,torch.float16,0.8527257933279089,0.853539462978031,0.855166802278275,2,3,0.16273393002440573,0.24410089503661414
main,Conch_v15,d86ab20c44a8,SCAFFOLD,adam,0.0003,1,torch.float16,0.7363710333604556,0.7363710333604556,0.7363710333604556,2,2,0.0,0.0
main,Conch_v15,e19c6698855b,FedAvg,adam,0.0003,2,torch.float16,0.870626525630594,0.870626525630594,0.870626525630594,0,0,0.0,0.0
main,Conch_v15,e2ea4c497fc5,SCAFFOLD,adam,0.0003,4,torch.float16,0.645240032546786,0.645240032546786,0.645240032546786,0,0,0.0,0.0
main,Conch_v15,e9ec436f1537,FedAvg,adam,0.0003,1,torch.float16,0.8844589096826688,0.8844589096826688,0.8844589096826688,0,0,0.0,0.0
sgd,Conch_v15,0c2c8c4c6dd2,FedAvg,sgd,0.03,4,torch.float16,0.9186330349877949,0.9186330349877949,0.9186330349877949,0,0,0.0,0.0
sgd,Conch_v15,162baa704980,FedProx,sgd,0.003,2,torch.float16,0.8795768917819365,0.8795768917819365,0.8795768917819365,0,0,0.0,0.0
sgd,Conch_v15,199a4792184b,FedProx,sgd,0.01,3,torch.float16,0.919446704637917,0.919446704637917,0.919446704637917,0,0,0.0,0.0
sgd,Conch_v15,1a1d26153abe,SCAFFOLD,sgd,0.1,1,torch.float16,0.41253051261187956,0.41253051261187956,0.41253051261187956,0,0,0.0,0.0
sgd,Conch_v15,1ccf35d70838,FedAvg,sgd,0.01,0,torch.float16,0.9113100081366965,0.9113100081366965,0.9113100081366965,0,0,0.0,0.0
sgd,Conch_v15,1cd4b56aacd2,FedAvg,sgd,0.1,4,torch.float16,0.7811228641171685,0.7811228641171685,0.7811228641171685,0,0,0.0,0.0
sgd,Conch_v15,20e72e852dab,FedAvg,sgd,0.03,1,torch.float16,0.9243287225386493,0.9243287225386493,0.9243287225386493,0,0,0.0,0.0
sgd,Conch_v15,223fba5da026,SCAFFOLD,sgd,0.003,4,torch.float16,0.8917819365337672,0.8917819365337672,0.8917819365337672,0,0,0.0,0.0
sgd,Conch_v15,36931dd7490c,SCAFFOLD,sgd,0.03,0,torch.float16,0.8372660699755899,0.8372660699755899,0.8372660699755899,0,0,0.0,0.0
sgd,Conch_v15,382481465849,FedAvg,sgd,0.01,4,torch.float16,0.9137510170870626,0.9137510170870626,0.9137510170870626,0,0,0.0,0.0
sgd,Conch_v15,3a18bc538277,FedProx,sgd,0.01,4,torch.float16,0.9137510170870626,0.9137510170870626,0.9137510170870626,0,0,0.0,0.0
sgd,Conch_v15,3ec03b3bc34b,SCAFFOLD,sgd,0.01,3,torch.float16,0.9088689991863304,0.9088689991863304,0.9088689991863304,0,0,0.0,0.0
sgd,Conch_v15,45047e7cb0be,SCAFFOLD,sgd,0.01,2,torch.float16,0.9048006509357202,0.9048006509357202,0.9048006509357202,0,0,0.0,0.0
sgd,Conch_v15,45d2df152c2e,SCAFFOLD,sgd,0.03,2,torch.float16,0.8112286411716843,0.8104149715215623,0.8112286411716843,1,0,0.08136696501219731,0.0
sgd,Conch_v15,47e0b95494d2,FedAvg,sgd,0.03,2,torch.float16,0.9161920260374288,0.9161920260374288,0.9161920260374288,0,0,0.0,0.0
sgd,Conch_v15,49d1d5ebb30f,FedAvg,sgd,0.003,0,torch.float16,0.8828315703824248,0.8828315703824248,0.8828315703824248,0,0,0.0,0.0
sgd,Conch_v15,5b173c5e2ce6,FedAvg,sgd,0.1,3,torch.float16,0.7656631407648494,0.7656631407648494,0.7656631407648494,0,0,0.0,0.0
sgd,Conch_v15,5fca32ab3ddd,SCAFFOLD,sgd,0.1,2,torch.float16,0.6257119609438568,0.6257119609438568,0.6257119609438568,0,0,0.0,0.0
sgd,Conch_v15,5ffc7e32f530,FedAvg,sgd,0.003,3,torch.float16,0.8795768917819365,0.8795768917819365,0.8795768917819365,0,0,0.0,0.0
sgd,Conch_v15,61d324827258,FedAvg,sgd,0.01,1,torch.float16,0.8657445077298617,0.8657445077298617,0.8657445077298617,0,0,0.0,0.0
sgd,Conch_v15,6692ec28e1ef,FedAvg,sgd,0.03,0,torch.float16,0.9137510170870626,0.9137510170870626,0.9137510170870626,0,0,0.0,0.0
sgd,Conch_v15,699f34fb333c,FedAvg,sgd,0.1,1,torch.float16,0.7021969080553295,0.7021969080553295,0.7021969080553295,0,0,0.0,0.0
sgd,Conch_v15,7039aecdcf5e,SCAFFOLD,sgd,0.03,4,torch.float16,0.8014646053702197,0.8014646053702197,0.8014646053702197,0,0,0.0,0.0
sgd,Conch_v15,7634b7479367,FedAvg,sgd,0.003,2,torch.float16,0.8795768917819365,0.8795768917819365,0.8795768917819365,0,0,0.0,0.0
sgd,Conch_v15,78fa4a8c938a,FedProx,sgd,0.003,4,torch.float16,0.8763222131814483,0.8763222131814483,0.8763222131814483,0,0,0.0,0.0
sgd,Conch_v15,796324640a87,SCAFFOLD,sgd,0.03,3,torch.float16,0.8429617575264443,0.8429617575264443,0.8429617575264443,0,0,0.0,0.0
sgd,Conch_v15,81d71d57000c,FedProx,sgd,0.03,4,torch.float16,0.919446704637917,0.919446704637917,0.919446704637917,0,0,0.0,0.0
sgd,Conch_v15,8409fb0b6886,FedProx,sgd,0.003,0,torch.float16,0.8836452400325467,0.8836452400325467,0.8836452400325467,0,0,0.0,0.0
sgd,Conch_v15,849a71eb7ebe,FedAvg,sgd,0.003,1,torch.float16,0.8584214808787632,0.8592351505288853,0.8584214808787632,1,0,-0.08136696501220841,0.0
sgd,Conch_v15,85f7e1e1152f,FedAvg,sgd,0.003,4,torch.float16,0.8763222131814483,0.8755085435313262,0.8763222131814483,1,0,0.08136696501220841,0.0
sgd,Conch_v15,87728048b461,FedProx,sgd,0.1,1,torch.float16,0.7550854353132628,0.7550854353132628,0.7550854353132628,0,0,0.0,0.0
sgd,Conch_v15,89cf4e4bdafe,FedProx,sgd,0.1,2,torch.float16,0.806346623270952,0.806346623270952,0.806346623270952,0,0,0.0,0.0
sgd,Conch_v15,8a2481a34d4b,SCAFFOLD,sgd,0.01,1,torch.float16,0.9129373474369405,0.9129373474369405,0.9129373474369405,0,0,0.0,0.0
sgd,Conch_v15,904bf7818e90,FedProx,sgd,0.01,1,torch.float16,0.8657445077298617,0.8657445077298617,0.8657445077298617,0,0,0.0,0.0
sgd,Conch_v15,93c610500aff,FedProx,sgd,0.003,1,torch.float16,0.8592351505288853,0.8592351505288853,0.8592351505288853,0,0,0.0,0.0
sgd,Conch_v15,9f7539557b7d,FedProx,sgd,0.03,0,torch.float16,0.9178193653376729,0.9178193653376729,0.9178193653376729,0,0,0.0,0.0
sgd,Conch_v15,a07aa35bd880,SCAFFOLD,sgd,0.1,3,torch.float16,0.6476810414971521,0.6476810414971521,0.6468673718470301,1,1,-0.08136696501219731,-0.08136696501219731
sgd,Conch_v15,a92f4d472a0d,FedProx,sgd,0.03,1,torch.float16,0.9227013832384052,0.9218877135882831,0.9227013832384052,1,0,0.08136696501220841,0.0
sgd,Conch_v15,aa354a0fd28c,FedProx,sgd,0.01,0,torch.float16,0.9113100081366965,0.9113100081366965,0.9113100081366965,0,0,0.0,0.0
sgd,Conch_v15,adaa4743b701,SCAFFOLD,sgd,0.003,2,torch.float16,0.8901545972335232,0.8901545972335232,0.8901545972335232,0,0,0.0,0.0
sgd,Conch_v15,b13fc23eab60,SCAFFOLD,sgd,0.03,1,torch.float16,0.8462164361269324,0.8462164361269324,0.8462164361269324,0,0,0.0,0.0
sgd,Conch_v15,b3c04447eb25,FedProx,sgd,0.1,0,torch.float16,0.774613506916192,0.774613506916192,0.774613506916192,0,0,0.0,0.0
sgd,Conch_v15,b902c605e879,FedProx,sgd,0.01,2,torch.float16,0.9080553295362083,0.9080553295362083,0.9080553295362083,0,0,0.0,0.0
sgd,Conch_v15,c16bbfdc34ec,SCAFFOLD,sgd,0.1,4,torch.float16,0.580960130187144,0.580960130187144,0.580960130187144,0,0,0.0,0.0
sgd,Conch_v15,c469db876fa9,SCAFFOLD,sgd,0.01,0,torch.float16,0.8771358828315704,0.8771358828315704,0.8771358828315704,0,0,0.0,0.0
sgd,Conch_v15,c56f83764c2e,FedProx,sgd,0.03,3,torch.float16,0.8982912937347437,0.8982912937347437,0.8982912937347437,0,0,0.0,0.0
sgd,Conch_v15,c7d5c5724559,FedAvg,sgd,0.01,3,torch.float16,0.919446704637917,0.919446704637917,0.919446704637917,0,0,0.0,0.0
sgd,Conch_v15,c874c80b1cb0,FedAvg,sgd,0.01,2,torch.float16,0.9072416598860863,0.9072416598860863,0.9072416598860863,0,0,0.0,0.0
sgd,Conch_v15,cbd45e8902d7,FedProx,sgd,0.1,4,torch.float16,0.7697314890154597,0.7697314890154597,0.7697314890154597,0,0,0.0,0.0
sgd,Conch_v15,d345f8f952e5,FedProx,sgd,0.003,3,torch.float16,0.8779495524816925,0.8779495524816925,0.8779495524816925,0,0,0.0,0.0
sgd,Conch_v15,d6abe3868d1f,FedProx,sgd,0.1,3,torch.float16,0.9121236777868186,0.9121236777868186,0.9121236777868186,0,0,0.0,0.0
sgd,Conch_v15,d719dd7ec191,FedAvg,sgd,0.03,3,torch.float16,0.9186330349877949,0.9186330349877949,0.9186330349877949,0,0,0.0,0.0
sgd,Conch_v15,d99c87fbf562,SCAFFOLD,sgd,0.003,1,torch.float16,0.9023596419853539,0.9023596419853539,0.9023596419853539,0,0,0.0,0.0
sgd,Conch_v15,db95524200eb,FedAvg,sgd,0.1,0,torch.float16,0.8283157038242474,0.8283157038242474,0.8283157038242474,0,0,0.0,0.0
sgd,Conch_v15,dfec51598e69,FedAvg,sgd,0.1,2,torch.float16,0.7778681855166802,0.7778681855166802,0.7778681855166802,0,0,0.0,0.0
sgd,Conch_v15,e08e33ae2ee9,SCAFFOLD,sgd,0.01,4,torch.float16,0.9080553295362083,0.9080553295362083,0.9080553295362083,0,0,0.0,0.0
sgd,Conch_v15,e1c1e6d2ac56,SCAFFOLD,sgd,0.003,3,torch.float16,0.8852725793327909,0.8852725793327909,0.8852725793327909,0,0,0.0,0.0
sgd,Conch_v15,e3f121dcd46d,FedProx,sgd,0.03,2,torch.float16,0.9145646867371847,0.9145646867371847,0.9145646867371847,0,0,0.0,0.0
sgd,Conch_v15,f9a0626683d6,SCAFFOLD,sgd,0.003,0,torch.float16,0.8885272579332791,0.8885272579332791,0.8885272579332791,0,0,0.0,0.0
sgd,Conch_v15,ff6e7d77cde9,SCAFFOLD,sgd,0.1,0,torch.float16,0.4141578519121237,0.4141578519121237,0.4141578519121237,0,1,0.0,0.0
central,Conch_v15,00272597517c,central-tuned,sgd,0.01,3,torch.float16,0.9422294548413345,0.9422294548413345,0.9422294548413345,0,0,0.0,0.0
central,Conch_v15,058d2e13df33,central-tuned,adam,0.001,4,torch.float16,0.9365337672904801,0.9365337672904801,0.9365337672904801,0,0,0.0,0.0
central,Conch_v15,0c22f6ad2d4c,central-tuned,adam,0.0003,4,torch.float16,0.9438567941415785,0.9438567941415785,0.9438567941415785,0,0,0.0,0.0
central,Conch_v15,19448ff79b5d,central-tuned,adam,0.0003,2,torch.float16,0.9349064279902359,0.9349064279902359,0.9349064279902359,0,0,0.0,0.0
central,Conch_v15,263b35f4a45a,central-tuned,adam,0.0003,3,torch.float16,0.9381611065907242,0.9381611065907242,0.9381611065907242,0,0,0.0,0.0
central,Conch_v15,2e25389159f0,central-tuned,adam,0.0001,4,torch.float16,0.9389747762408462,0.9389747762408462,0.9389747762408462,0,0,0.0,0.0
central,Conch_v15,3f2cb1424fec,central-legacy,adam,0.0003,2,torch.float16,0.9283970707892596,0.9283970707892596,0.9283970707892596,0,0,0.0,0.0
central,Conch_v15,455419c720d6,central-tuned,adam,0.001,3,torch.float16,0.9373474369406021,0.9373474369406021,0.9373474369406021,0,0,0.0,0.0
central,Conch_v15,4907d5f9f23e,central-legacy,adam,0.0003,1,torch.float16,0.934092758340114,0.934092758340114,0.934092758340114,0,0,0.0,0.0
central,Conch_v15,49d73f1494e9,central-tuned,adam,0.0003,1,torch.float16,0.9462978030919447,0.9462978030919447,0.9462978030919447,0,0,0.0,0.0
central,Conch_v15,4e8676fc2da1,central-tuned,adam,0.0001,1,torch.float16,0.9397884458909682,0.9397884458909682,0.9397884458909682,0,0,0.0,0.0
central,Conch_v15,5a2074ef091c,central-legacy,adam,0.0003,3,torch.float16,0.9414157851912124,0.9414157851912124,0.9414157851912124,0,0,0.0,0.0
central,Conch_v15,5d5845a754a5,central-tuned,sgd,0.03,2,torch.float16,0.9454841334418226,0.9454841334418226,0.9454841334418226,0,0,0.0,0.0
central,Conch_v15,5eb2c5cf46b6,central-tuned,adam,0.0003,0,torch.float16,0.9373474369406021,0.9373474369406021,0.9373474369406021,0,0,0.0,0.0
central,Conch_v15,62a75e3b68fc,central-tuned,sgd,0.003,4,torch.float16,0.9438567941415785,0.9438567941415785,0.9438567941415785,0,0,0.0,0.0
central,Conch_v15,66e834c96b0b,central-tuned,sgd,0.003,0,torch.float16,0.9397884458909682,0.9397884458909682,0.9397884458909682,0,0,0.0,0.0
central,Conch_v15,6851470217ac,central-tuned,adam,0.001,2,torch.float16,0.9406021155410903,0.9406021155410903,0.9406021155410903,0,0,0.0,0.0
central,Conch_v15,6d723c161b9f,central-tuned,sgd,0.03,1,torch.float16,0.9389747762408462,0.9389747762408462,0.9389747762408462,0,0,0.0,0.0
central,Conch_v15,73ccc5010342,central-tuned,adam,0.0001,3,torch.float16,0.9397884458909682,0.9397884458909682,0.9397884458909682,0,0,0.0,0.0
central,Conch_v15,7b38b8715f44,central-tuned,sgd,0.003,2,torch.float16,0.9406021155410903,0.9406021155410903,0.9406021155410903,0,0,0.0,0.0
central,Conch_v15,84fdb0ae5b02,central-tuned,sgd,0.1,1,torch.float16,0.6818551668022783,0.6818551668022783,0.6818551668022783,0,0,0.0,0.0
central,Conch_v15,852fd4bdb850,central-tuned,sgd,0.1,2,torch.float16,0.6069975589910497,0.6069975589910497,0.6069975589910497,0,0,0.0,0.0
central,Conch_v15,8784d243f9e1,central-tuned,sgd,0.01,4,torch.float16,0.9438567941415785,0.9438567941415785,0.9438567941415785,0,0,0.0,0.0
central,Conch_v15,9a29f30a2c96,central-tuned,sgd,0.03,4,torch.float16,0.9389747762408462,0.9389747762408462,0.9389747762408462,0,0,0.0,0.0
central,Conch_v15,b4fb5f2906bd,central-tuned,adam,0.0001,2,torch.float16,0.9471114727420668,0.9471114727420668,0.9471114727420668,0,0,0.0,0.0
central,Conch_v15,b698239cf225,central-tuned,adam,0.001,1,torch.float16,0.9259560618388935,0.9259560618388935,0.9259560618388935,0,0,0.0,0.0
central,Conch_v15,bd725f3107e2,central-tuned,sgd,0.01,0,torch.float16,0.9430431244914564,0.9430431244914564,0.9430431244914564,0,0,0.0,0.0
central,Conch_v15,c13b746aeede,central-tuned,sgd,0.03,0,torch.float16,0.9430431244914564,0.9430431244914564,0.9430431244914564,0,0,0.0,0.0
central,Conch_v15,c257659811dd,central-tuned,sgd,0.01,1,torch.float16,0.9438567941415785,0.9438567941415785,0.9438567941415785,0,0,0.0,0.0
central,Conch_v15,c514a497d6bd,central-legacy,adam,0.0003,4,torch.float16,0.9462978030919447,0.9462978030919447,0.9462978030919447,0,0,0.0,0.0
central,Conch_v15,ca6a36fe058b,central-tuned,adam,0.001,0,torch.float16,0.9422294548413345,0.9422294548413345,0.9422294548413345,0,0,0.0,0.0
central,Conch_v15,cd7faf0251ab,central-tuned,sgd,0.1,0,torch.float16,0.629780309194467,0.629780309194467,0.629780309194467,0,0,0.0,0.0
central,Conch_v15,ce3c42fee930,central-tuned,sgd,0.01,2,torch.float16,0.9430431244914564,0.9430431244914564,0.9430431244914564,0,0,0.0,0.0
central,Conch_v15,cfc1825e50cd,central-tuned,adam,0.0001,0,torch.float16,0.9414157851912124,0.9414157851912124,0.9414157851912124,0,0,0.0,0.0
central,Conch_v15,d304bed751e8,central-tuned,sgd,0.003,1,torch.float16,0.9446704637917006,0.9446704637917006,0.9446704637917006,0,0,0.0,0.0
central,Conch_v15,d41e6cdea899,central-tuned,sgd,0.003,3,torch.float16,0.9438567941415785,0.9438567941415785,0.9438567941415785,0,0,0.0,0.0
central,Conch_v15,de50c1eeb931,central-legacy,adam,0.0003,0,torch.float16,0.9406021155410903,0.9406021155410903,0.9406021155410903,0,0,0.0,0.0
central,Conch_v15,ef3b132bd97c,central-tuned,sgd,0.1,3,torch.float16,0.28152969894222946,0.28152969894222946,0.28152969894222946,0,0,0.0,0.0
central,Conch_v15,f0460fbbbb19,central-tuned,sgd,0.03,3,torch.float16,0.9422294548413345,0.9422294548413345,0.9422294548413345,0,0,0.0,0.0
central,Conch_v15,f7a8624281ad,central-tuned,sgd,0.1,4,torch.float16,0.4434499593165175,0.4434499593165175,0.4434499593165175,0,0,0.0,0.0
main,CTransPath,0c2de4b117ea,SCAFFOLD,adam,0.0003,2,torch.float16,0.44914564686737185,0.44914564686737185,0.44914564686737185,1,0,0.0,0.0
main,CTransPath,12daaeca7427,FedAvg,adam,0.0003,4,torch.float16,0.5915378356387306,0.5923515052888527,0.5915378356387306,3,0,-0.08136696501220841,0.0
main,CTransPath,1704e4e2c0b4,SCAFFOLD,adam,0.0003,3,torch.float16,0.4458909682668836,0.4450772986167616,0.4458909682668836,4,1,0.08136696501220286,0.0
main,CTransPath,32a772496af8,FedAvg,adam,0.0003,3,torch.float16,0.5728234336859235,0.5728234336859235,0.5728234336859235,1,0,0.0,0.0
main,CTransPath,3477df5ada8e,FedProx,adam,0.0003,3,torch.float16,0.5736371033360456,0.5728234336859235,0.5744507729861676,3,1,0.16273393002441683,0.08136696501220841
main,CTransPath,50f762435343,FedAvg,adam,0.0003,0,torch.float16,0.6371033360455655,0.6362896663954435,0.6379170056956875,3,1,0.16273393002440573,0.08136696501220841
main,CTransPath,7738a2a860f9,FedAvg,adam,0.0003,1,torch.float16,0.5777054515866559,0.5785191212367778,0.5785191212367778,0,1,0.0,0.08136696501219731
main,CTransPath,86d9a1f49249,FedProx,adam,0.0003,1,torch.float16,0.6069975589910497,0.6069975589910497,0.6061838893409276,1,1,-0.08136696501220841,-0.08136696501220841
main,CTransPath,a39c4b54a6e8,SCAFFOLD,adam,0.0003,0,torch.float16,0.2335231895850285,0.23596419853539463,0.2335231895850285,7,0,-0.24410089503661414,0.0
main,CTransPath,b34a5a20b297,FedProx,adam,0.0003,2,torch.float16,0.6501220504475184,0.6509357200976403,0.6501220504475184,2,1,-0.08136696501219731,0.0
main,CTransPath,b56114aff14e,FedProx,adam,0.0003,4,torch.float16,0.5980471928397071,0.5980471928397071,0.5980471928397071,1,0,0.0,0.0
main,CTransPath,b8b9ed836ded,FedProx,adam,0.0003,0,torch.float16,0.6533767290480065,0.6533767290480065,0.6533767290480065,0,0,0.0,0.0
main,CTransPath,c579fee87e49,SCAFFOLD,adam,0.0003,1,torch.float16,0.4646053702196908,0.4646053702196908,0.4646053702196908,2,2,0.0,0.0
main,CTransPath,dfeaaba2a152,SCAFFOLD,adam,0.0003,4,torch.float16,0.2546786004882018,0.2546786004882018,0.2546786004882018,1,0,0.0,0.0
main,CTransPath,f50b74fada36,FedAvg,adam,0.0003,2,torch.float16,0.6533767290480065,0.6533767290480065,0.6533767290480065,1,2,0.0,0.0
sgd,CTransPath,079195f5c558,SCAFFOLD,sgd,0.1,1,torch.float16,0.6908055329536208,0.6908055329536208,0.6908055329536208,1,0,0.0,0.0
sgd,CTransPath,092159602086,SCAFFOLD,sgd,0.03,4,torch.float16,0.8600488201790073,0.8600488201790073,0.8600488201790073,0,0,0.0,0.0
sgd,CTransPath,097e58ef295f,SCAFFOLD,sgd,0.1,3,torch.float16,0.6842961757526445,0.6834825061025224,0.6842961757526445,2,0,0.08136696501220841,0.0
sgd,CTransPath,0aa317f8e2f1,SCAFFOLD,sgd,0.03,2,torch.float16,0.8494711147274207,0.8494711147274207,0.8494711147274207,0,0,0.0,0.0
sgd,CTransPath,0fff84b2d890,FedAvg,sgd,0.003,3,torch.float16,0.5736371033360456,0.5736371033360456,0.5736371033360456,2,0,0.0,0.0
sgd,CTransPath,14404fac8c32,FedProx,sgd,0.03,2,torch.float16,0.8152969894222946,0.8144833197721725,0.8152969894222946,1,0,0.08136696501220841,0.0
sgd,CTransPath,1528f343d3b1,SCAFFOLD,sgd,0.01,1,torch.float16,0.772986167615948,0.7737998372660699,0.772986167615948,1,0,-0.08136696501219731,0.0
sgd,CTransPath,1b98bf83997d,FedProx,sgd,0.03,4,torch.float16,0.7917005695687551,0.7917005695687551,0.7917005695687551,0,0,0.0,0.0
sgd,CTransPath,26e142f30d00,SCAFFOLD,sgd,0.03,3,torch.float16,0.887713588283157,0.887713588283157,0.887713588283157,0,0,0.0,0.0
sgd,CTransPath,29dd769e6c47,SCAFFOLD,sgd,0.03,0,torch.float16,0.8600488201790073,0.8600488201790073,0.8600488201790073,0,0,0.0,0.0
sgd,CTransPath,3c20dd717b57,SCAFFOLD,sgd,0.003,2,torch.float16,0.7542717656631408,0.7542717656631408,0.7542717656631408,0,0,0.0,0.0
sgd,CTransPath,41f9680db036,FedAvg,sgd,0.03,3,torch.float16,0.8152969894222946,0.8161106590724166,0.8152969894222946,1,0,-0.08136696501220841,0.0
sgd,CTransPath,45316fd81336,SCAFFOLD,sgd,0.1,2,torch.float16,0.7314890154597233,0.7314890154597233,0.7314890154597233,0,0,0.0,0.0
sgd,CTransPath,515678dff49e,FedAvg,sgd,0.1,2,torch.float16,0.8901545972335232,0.8901545972335232,0.8901545972335232,0,0,0.0,0.0
sgd,CTransPath,58307ce128c5,FedAvg,sgd,0.03,4,torch.float16,0.7925142392188771,0.7925142392188771,0.7925142392188771,0,0,0.0,0.0
sgd,CTransPath,6214c42b73b9,SCAFFOLD,sgd,0.1,0,torch.float16,0.7241659886086249,0.7241659886086249,0.7241659886086249,0,0,0.0,0.0
sgd,CTransPath,628629feafe2,FedAvg,sgd,0.01,2,torch.float16,0.8185516680227828,0.8185516680227828,0.8185516680227828,0,0,0.0,0.0
sgd,CTransPath,65fd0df6e86f,FedProx,sgd,0.03,3,torch.float16,0.8152969894222946,0.8152969894222946,0.8152969894222946,0,0,0.0,0.0
sgd,CTransPath,68a73be98a81,SCAFFOLD,sgd,0.1,4,torch.float16,0.6533767290480065,0.6533767290480065,0.6533767290480065,0,0,0.0,0.0
sgd,CTransPath,6a09a99232d6,FedProx,sgd,0.003,1,torch.float16,0.5858421480878763,0.5866558177379984,0.5858421480878763,3,0,-0.08136696501220841,0.0
sgd,CTransPath,6acfa115ee41,FedProx,sgd,0.01,4,torch.float16,0.7990235964198535,0.7990235964198535,0.7990235964198535,0,0,0.0,0.0
sgd,CTransPath,6b6550013886,SCAFFOLD,sgd,0.01,2,torch.float16,0.7624084621643613,0.7624084621643613,0.7624084621643613,0,0,0.0,0.0
sgd,CTransPath,708907e89401,FedProx,sgd,0.01,2,torch.float16,0.8193653376729048,0.8193653376729048,0.8193653376729048,0,0,0.0,0.0
sgd,CTransPath,70a55583bd50,FedProx,sgd,0.003,4,torch.float16,0.5760781122864117,0.5760781122864117,0.5760781122864117,2,0,0.0,0.0
sgd,CTransPath,77b0b881fd81,FedProx,sgd,0.01,1,torch.float16,0.8144833197721725,0.8144833197721725,0.8136696501220505,1,1,-0.08136696501219731,-0.08136696501219731
sgd,CTransPath,7c639d45cef4,SCAFFOLD,sgd,0.01,4,torch.float16,0.8681855166802278,0.8681855166802278,0.8681855166802278,0,0,0.0,0.0
sgd,CTransPath,7e8ffe3ea357,FedProx,sgd,0.1,1,torch.float16,0.8771358828315704,0.8771358828315704,0.8771358828315704,0,0,0.0,0.0
sgd,CTransPath,8363cef4bc39,FedProx,sgd,0.1,0,torch.float16,0.7737998372660699,0.774613506916192,0.7737998372660699,1,0,-0.08136696501220841,0.0
sgd,CTransPath,87346eafc768,SCAFFOLD,sgd,0.003,4,torch.float16,0.5215622457282343,0.5215622457282343,0.5215622457282343,1,0,0.0,0.0
sgd,CTransPath,8cb2ce1cfee2,FedProx,sgd,0.03,1,torch.float16,0.7868185516680228,0.7868185516680228,0.7868185516680228,1,1,0.0,0.0
