grid,fm,key,kind,algorithm,optimizer,lr,mu,k,sampling,partition,ft,arch,legacy_drop_last,protocol,seed,best_val,acc,bacc,f1,macro,train_macro,rounds,best_round,acc_json,bacc_json,f1_json,n_changed_predictions,acc_shift_pp,recall_LUAD,recall_PAAD
mu,Midnight12k,b8a0fc3a8af7,fl,FedProx,adam,0.0003,1.0,20,stratified,project_tss,raw,mlp,False,,2,0.8600000143051147,0.8397070789259561,0.8163041578481678,0.8169872901876235,0.8382267468279431,0.8382267468279431,165.0,115,0.8397070789259561,0.8163041578481678,0.8169872901876235,0,0.0,0.9833333333333333,0.7804878048780488
mu,Midnight12k,ba84bc7066ec,fl,FedProx,adam,0.0003,1.0,20,stratified,project_tss,raw,mlp,False,,0,0.8688889145851135,0.8405207485760781,0.8116239736615571,0.822586528932825,0.8389633107554352,0.8389633107554352,144.0,94,0.8405207485760781,0.8116239736615571,0.822586528932825,0,0.0,0.975,0.7804878048780488
mu,Midnight12k,f4caf2791805,fl,FedProx,adam,0.0003,0.1,20,stratified,project_tss,raw,mlp,False,,3,0.8600000143051147,0.8331977217249796,0.788522186601647,0.8020299458572011,0.8239250749269058,0.8239250749269058,203.0,153,0.8331977217249796,0.788522186601647,0.8020299458572011,0,0.0,0.9583333333333334,0.6829268292682927
mu,Midnight12k,fa85780ed0c8,fl,FedProx,adam,0.0003,0.001,20,stratified,project_tss,raw,mlp,False,,4,0.8777778148651123,0.8584214808787632,0.8201153979974648,0.8222304192519069,0.8499210616330409,0.8499210616330409,309.0,259,0.8584214808787632,0.8201153979974648,0.8222304192519069,0,0.0,0.9916666666666667,0.6585365853658537
mu,Phikon_v2,0f63cc1a3d4b,fl,FedProx,adam,0.0003,1.0,20,stratified,project_tss,raw,mlp,False,,2,0.9622222185134888,0.9438567941415785,0.9415982660848586,0.9418706672267123,0.9460681740666165,0.9460681740666165,366.0,316,0.9438567941415785,0.9415982660848586,0.9418706672267123,0,0.0,0.9833333333333333,0.9512195121951219
mu,Phikon_v2,337d03862437,fl,FedProx,adam,0.0003,0.1,20,stratified,project_tss,raw,mlp,False,,1,0.9755555987358093,0.9471114727420668,0.9429543309342701,0.9444823977097943,0.9415332086282242,0.9415332086282242,529.0,479,0.9471114727420668,0.9429543309342701,0.9444823977097943,0,0.0,1.0,0.975609756097561
mu,Phikon_v2,345cb4245b5e,fl,FedProx,adam,0.0003,0.001,20,stratified,project_tss,raw,mlp,False,,2,0.9333333373069763,0.9251423921887714,0.910193023881092,0.9247975829214131,0.9114900934994393,0.9114900934994393,353.0,303,0.9251423921887714,0.910193023881092,0.9247975829214131,0,0.0,0.95,0.8536585365853658
mu,Phikon_v2,356459dfb077,fl,FedProx,adam,0.0003,0.001,20,stratified,project_tss,raw,mlp,False,,3,0.9555555582046509,0.9381611065907242,0.9242840420583703,0.9344748368046899,0.9241859588432797,0.9241859588432797,414.0,364,0.9381611065907242,0.9242840420583703,0.9344748368046899,0,0.0,1.0,0.926829268292683
mu,Phikon_v2,46d5e8237983,fl,FedProx,adam,0.0003,0.1,20,stratified,project_tss,raw,mlp,False,,0,0.9555555582046509,0.9438567941415785,0.9386045738165295,0.9435122650509891,0.9393542925863799,0.9393542925863799,370.0,320,0.9438567941415785,0.9386045738165295,0.9435122650509891,0,0.0,0.975,0.926829268292683
mu,Phikon_v2,54ddfd3b35da,fl,FedProx,adam,0.0003,0.1,20,stratified,project_tss,raw,mlp,False,,4,0.9644444584846497,0.9422294548413345,0.9343476429300508,0.9409748050976519,0.9397969055289928,0.9397969055289928,360.0,310,0.9422294548413345,0.9343476429300508,0.9409748050976519,0,0.0,0.975,0.9024390243902439
mu,Phikon_v2,590f1d662e1d,fl,FedProx,adam,0.0003,0.001,20,stratified,project_tss,raw,mlp,False,,1,0.9688889384269714,0.9462978030919447,0.9421053029826381,0.9464753263350126,0.9383907571602277,0.9383907571602277,551.0,501,0.9462978030919447,0.9421053029826381,0.9464753263350126,0,0.0,1.0,0.975609756097561
mu,Phikon_v2,5b14bed1724d,fl,FedProx,adam,0.0003,1.0,20,stratified,project_tss,raw,mlp,False,,0,0.8733333349227905,0.8348250610252238,0.7813515103697137,0.8094839056359125,0.7897967056353677,0.7897967056353677,133.0,83,0.8356387306753458,0.7821996867904093,0.8102311875784469,1,-0.08136696501219731,0.4583333333333333,0.6097560975609756
mu,Phikon_v2,72290813eea6,fl,FedProx,adam,0.0003,0.1,20,stratified,project_tss,raw,mlp,False,,3,0.9755555987358093,0.9479251423921887,0.9424391842847304,0.9466429171886731,0.9450789677035782,0.9450789677035782,460.0,410,0.9479251423921887,0.9424391842847304,0.9466429171886731,0,0.0,1.0,0.975609756097561
mu,Phikon_v2,7331b1771fb5,fl,FedProx,adam,0.0003,0.001,20,stratified,project_tss,raw,mlp,False,,4,0.9222222566604614,0.9104963384865744,0.8799284881703365,0.9013351050003975,0.8767961682824776,0.8767961682824776,229.0,179,0.9104963384865744,0.8799284881703365,0.9013351050003975,0,0.0,0.9833333333333333,0.7560975609756098
mu,Phikon_v2,dc0a8a29815b,fl,FedProx,adam,0.0003,1.0,20,stratified,project_tss,raw,mlp,False,,3,0.9711111187934875,0.9495524816924329,0.9469801167825752,0.9467198476632956,0.9562869056638527,0.9562869056638527,487.0,437,0.9495524816924329,0.9469801167825752,0.9467198476632956,0,0.0,1.0,0.975609756097561
mu,Phikon_v2,e2056d9e1163,fl,FedProx,adam,0.0003,1.0,20,stratified,project_tss,raw,mlp,False,,1,0.9644444584846497,0.9446704637917006,0.9409479044938581,0.9439387852606208,0.9440420967954036,0.9440420967954036,422.0,372,0.9446704637917006,0.9409479044938581,0.9439387852606208,0,0.0,1.0,0.9512195121951219
mu,Phikon_v2,ee426e430c1d,fl,FedProx,adam,0.0003,0.1,20,stratified,project_tss,raw,mlp,False,,2,0.9644444584846497,0.9462978030919447,0.945813348555792,0.9472591762665069,0.9444870622051308,0.9444870622051308,410.0,360,0.9462978030919447,0.945813348555792,0.9472591762665069,0,0.0,0.9833333333333333,0.975609756097561
mu,Phikon_v2,f48b48a8a37c,fl,FedProx,adam,0.0003,1.0,20,stratified,project_tss,raw,mlp,False,,4,0.9622222185134888,0.9389747762408462,0.9355374317471059,0.9338355739836507,0.9398698671558842,0.9398698671558842,407.0,357,0.9389747762408462,0.9355374317471059,0.9338355739836507,0,0.0,1.0,0.9512195121951219
mu,Phikon_v2,f492a4e01b33,fl,FedProx,adam,0.0003,0.001,20,stratified,project_tss,raw,mlp,False,,0,0.8177778124809265,0.7713588283157038,0.647158147897081,0.661350849013959,0.6732594411988575,0.6732594411988575,133.0,83,0.7721724979658259,0.649868174997352,0.6642949773158995,1,-0.08136696501220841,0.15,0.3902439024390244
mu,ResNet50,04043f16af92,fl,FedProx,adam,0.0003,0.001,20,stratified,project_tss,raw,mlp,False,,1,0.3422222435474396,0.3132628152969894,0.13277777777777777,0.0846722726391614,0.2238786100552609,0.2238786100552609,160.0,110,0.3197721724979658,0.13722222222222222,0.08955563817897974,18,-0.6509357200976396,0.0,0.0
mu,ResNet50,0b74b1676a6d,fl,FedProx,adam,0.0003,0.1,20,stratified,project_tss,raw,mlp,False,,0,0.4466666877269745,0.43287225386493083,0.2158509955041747,0.13202468975811812,0.32134389740793906,0.32134389740793906,175.0,125,0.43287225386493083,0.2158509955041747,0.13195993176738707,2,0.0,0.0,0.0
mu,ResNet50,0dbd5ad4a910,fl,FedProx,adam,0.0003,1.0,20,stratified,project_tss,raw,mlp,False,,1,0.4533333480358124,0.4524003254678601,0.2300617450242854,0.15621837471323285,0.329757016735976,0.329757016735976,132.0,82,0.451586655817738,0.22947694970264798,0.15518572762551866,3,0.08136696501220841,0.0,0.0
mu,ResNet50,30d8463870dc,fl,FedProx,adam,0.0003,0.1,20,stratified,project_tss,raw,mlp,False,,4,0.4444444477558136,0.43368592351505286,0.21640655105973025,0.13128011703162784,0.3220856359649067,0.3220856359649067,151.0,101,0.43368592351505286,0.21640655105973025,0.1312632859802671,1,0.0,0.0,0.0
mu,ResNet50,3de4c06e6478,fl,FedProx,adam,0.0003,0.1,20,stratified,project_tss,raw,mlp,False,,1,0.4422222375869751,0.42799023596419855,0.2127520873474631,0.13004863449307894,0.3191226601055006,0.3191226601055006,188.0,138,0.42799023596419855,0.2127520873474631,0.1299635160042869,3,0.0,0.0,0.0
mu,ResNet50,3e1bc8475a15,fl,FedProx,adam,0.0003,0.001,20,stratified,project_tss,raw,mlp,False,,2,0.41777777671813965,0.3954434499593165,0.19123314065510597,0.1171780711699521,0.29105098955219505,0.29105098955219505,100.0,26,0.3954434499593165,0.19146756583172767,0.11735841276203082,10,0.0,0.0,0.0
mu,ResNet50,60b632ed6976,fl,FedProx,adam,0.0003,1.0,20,stratified,project_tss,raw,mlp,False,,3,0.42888888716697693,0.371033360455655,0.1830848798296319,0.11575965175194464,0.24101993622904141,0.24101993622904141,100.0,48,0.371033360455655,0.1830848798296319,0.11592905776254397,3,0.0,0.0,0.0
mu,ResNet50,825fedc93963,fl,FedProx,adam,0.0003,1.0,20,stratified,project_tss,raw,mlp,False,,0,0.47777777910232544,0.4646053702196908,0.2491643010879211,0.17697000613080383,0.3458063519052487,0.3458063519052487,178.0,128,0.4646053702196908,0.2491643010879211,0.1768966038465957,1,0.0,0.0,0.0
mu,ResNet50,936949b43408,fl,FedProx,adam,0.0003,0.001,20,stratified,project_tss,raw,mlp,False,,4,0.3199999928474426,0.28152969894222946,0.1111111111111111,0.04881834215167549,0.18691588785046728,0.18691588785046728,100.0,1,0.28152969894222946,0.1111111111111111,0.04881834215167549,0,0.0,0.0,0.0
