fm,lr,mu,n,val,acc,acc_sd,bacc,bacc_sd,f1,f1_sd,macro,macro_sd,train_macro,rounds,best_round,total_steps,n_params,keys,selected
Conch_v15,0.03,1.0,5,0.9582222461700439,0.9212367778681856,0.006391322013557511,0.9156968790922871,0.008338191471357254,0.910351245791224,0.008639128838570685,0.9273487214880646,0.0061707432662950834,,334.6,284.6,10356.4,3279881,2e46fa22e9a0;5a3868908b7c;637ee51093b7;7ed24396345b;b4e8d815fa0d,False
Conch_v15,0.1,0.001,5,0.8137777924537659,0.8128559804719284,0.022541733404711238,0.7373695425438493,0.03672302943376996,0.7120469826393274,0.051615833097033194,0.7858714415940999,0.032043792058961955,,127.8,71.2,3931.8,3279881,06e2c43b92ad;22357908dcee;5031f4a0c366;57849a8aecc2;7c1831cd0cd2,False
Conch_v15,0.1,0.01,5,0.825777792930603,0.803580146460537,0.06349387059651074,0.741230790859835,0.09848520706567679,0.7276399881497634,0.10310918102143493,0.7740816099913193,0.07626240631927807,,157.8,99.8,4896.0,3279881,87728048b461;89cf4e4bdafe;b3c04447eb25;cbd45e8902d7;d6abe3868d1f,False
Conch_v15,0.1,0.1,5,0.8213333487510681,0.7938161106590724,0.05583754247793688,0.7126345030351168,0.06973443782182653,0.6958545981951081,0.08824878064256524,0.7543931353586135,0.07899643655151727,,141.4,84.6,4347.6,3279881,19ce6a8fccea;781c1ea504fc;8ec02d3d350a;d2fab3a566a0;f917b472bcb7,False
Conch_v15,0.1,1.0,5,0.8177778005599976,0.7952807160292921,0.03429788895259362,0.748334195575062,0.05151706660344467,0.7175361144318546,0.05636769530998811,0.776747904568752,0.04444286344617829,,136.6,84.0,4213.8,3279881,28e7325f3cee;41930682ce5a;8c3df2609aba;c808424e8a40;f3d5c0553c85,False
Phikon_v2,0.003,0.001,5,0.6742222428321838,0.6408462164361269,0.16609188063582545,0.4467382338939969,0.2697353567512078,0.39831847086930444,0.2936136224848398,0.5135391775199619,0.2309417135423298,,292.2,242.2,9069.8,4328457,16d08265d309;240907cbb4b0;404d0ac59f87;c692a997273e;d9260febce0e,False
Phikon_v2,0.003,0.01,5,0.6737777948379516,0.639707078925956,0.16351865314274616,0.4448111167639919,0.2654429099673099,0.3976740044345245,0.29215316380174816,0.511875762279321,0.2270810478309347,,273.8,223.8,8495.6,4328457,2237ba49640e;29afeef642e6;34befc9b247f;7b2aa075bbcb;a3efe3bcc69c,False
Phikon_v2,0.003,0.1,5,0.674666678905487,0.6406834825061025,0.16613472564935117,0.44656859860985787,0.26980714279507506,0.39819195736076834,0.2936625071473711,0.5135002367099931,0.23095634401786197,,292.2,242.2,9069.8,4328457,251659a2cf44;6fe0cddbb9bd;a48e94596561;acde78576ab6;b7423dea3c11,False
Phikon_v2,0.003,1.0,5,0.6746666908264161,0.6414971521562245,0.16540585173220698,0.4470594535546592,0.2695038920127009,0.3986995042957348,0.29338052509758167,0.5140810626493606,0.23051176047943434,,292.2,242.2,9069.8,4328457,22c4df9094fd;542667f380f7;7f5ea30d0859;de902b3bac7d;e95d6a781516,False
Phikon_v2,0.01,0.001,5,0.9333333492279052,0.9098454027664769,0.02036938723465409,0.9054637805754135,0.025771945461291086,0.9024280966875626,0.02268724651547025,0.9078557792264066,0.020752811897229703,,272.2,222.2,8433.8,4328457,18e599bf73a8;41b348bee667;4d15e70406bc;e10f828d40ef;e7ceb1a9c8fb,False
Phikon_v2,0.01,0.01,5,0.9333333492279052,0.9096826688364524,0.020137296453644576,0.9052103692693706,0.025622601033146765,0.9023444011747737,0.022176375284855866,0.906796589195254,0.02053207240377013,,272.2,222.2,8433.8,4328457,2e6702624c52;4be7825ef2ca;689fd78567c5;6bf6c6f0f89e;904898ca8703,False
Phikon_v2,0.01,0.1,5,0.9328889012336731,0.9093572009764035,0.020026854916714097,0.9049146049433732,0.02541285554341408,0.9020078243212482,0.022029778607951772,0.9066335135493123,0.019994069743611353,,272.2,222.2,8433.8,4328457,3630548d4683;4924db27c420;81757155a394;9e109eaf9026;cc2e205c3ced,False
